drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening set
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA18,15,31,.30593218955291629,5.7364816648160115,5.9381348448776228,,,.3328091532770372,-.20165318006161126,.64314233315804015,.66647909290938157,.33602652312055914,,,61.095731476465311,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA19,4,42,.14224361100456734,5.7859294663908898,5.8806116023305455,,,.66543979581225421,-.094682135939655687,.3567871779995877,.68276890350778263,.78701887814603155,,,74.780685196364686,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA20,3,43,.098368143400117555,5.9336177662455079,5.8681058573188354,,,.69351800785069972,.065511908926672469,.20723626449492327,.68015773506549537,.86991165096584411,,,76.73116929669149,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA22,18,28,.11092018014508977,5.8274680505654324,5.9012492947595963,,,.73401243084772227,-.073781244194163875,.78703600595848555,.57535368057126912,.7152650031197002,,,74.780685196364686,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA23,3,43,.26070361986354301,5.7103769889436684,5.8836807952701271,,,.75947208907017372,-.1733038063264587,.84790449150786551,.65475604174078028,.66455153953991108,,,73.067878838414231,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA24,3,43,.20155394508124544,5.7470238299546113,5.8811240389205262,,,.81497735092106804,-.1341002089659149,.86341924357519739,.65440493775687247,.73732538434998651,,,74.780685196364686,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA25,6,40,.35797006022770833,5.6665648836124509,5.9032503965442942,,,.38382116087936574,-.23668551293184326,.56891170767926103,.67210269467774575,.41795651634018971,,,64.894496740101943,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA26,14,32,.49351559234002473,6.095165925294773,5.7749088190412401,,,.1256412072540431,.32025710625353287,.61873677266750116,.66118155879386109,.13068721277345519,,,43.562404257818407,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA27,10,36,.4477814414889304,6.1017824215007721,5.8086550263455203,,,.27432318872655997,.29312739515525177,.74061050478094659,.63061781384073501,.21694099813051398,,,60.099762646293605,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA28,4,42,.52148527799235989,5.5586989152919299,5.902252607197112,,,.31865785821766585,-.34355369190518203,.56414944803091116,.66519543427166139,.32441154505978742,,,61.095731476465311,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA29,7,39,.4302237297340944,5.6323590741477227,5.9154587601131388,,,.20998474724468222,-.28309968596541601,.48224122402935216,.68165346638900992,.30032238765295693,,,61.095731476465311,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA30,5,41,1.5027848202164824,6.6773729687181653,5.7742083004842835,,,.036107526618974359,.90316466823388186,.66888680690765678,.59377791961831849,.0027553312829447867,,,11.021325131779149,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA31,14,32,.71556721671112666,6.1866673058788182,5.7348769650357188,,,.019891253062735193,.45179034084309944,.52730483467533495,.67022354069824863,.030676181430386678,,,29.545654596697201,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA32,8,38,.61479389894335246,6.2015062327583959,5.8030882974047184,,,.062350164773347191,.39841793535367742,.46236172508602885,.67748039259515258,.12116114359813381,,,43.562404257818407,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA33,5,41,.75252414047670568,5.437832773626913,5.9253717389100471,,,.049965477257624957,-.48753896528313412,.39930029410974288,.66765799403527537,.11930835088717781,,,43.562404257818407,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA34,5,41,.12855795880502391,5.9486497281531365,5.8630769883580678,,,.55121242365895218,.085572739795068742,.2016692940772738,.695205447662958,.78735885741085787,,,74.780685196364686,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA36,9,37,.061637005027121307,5.9053962688569133,5.8643469930738981,,,.86323542166116207,.041049275783015204,.6165325859881009,.67648278815549112,.8690439139711581,,,76.73116929669149,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA38,3,43,.25134003603124944,5.7161717596374286,5.8832765089426555,,,.59186656560615203,-.1671047493052269,.44341307728735452,.67358672902921646,.67587787925533149,,,73.067878838414231,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA39,6,40,.49961251370738902,6.1576123177268167,5.8295932814271394,,,.31263944728639514,.32801903629967732,.68849286228255524,.65233810744048737,.2599617808741454,,,60.099762646293605,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA47,6,40,.047456472061110651,5.8998661290070489,5.8682552097351044,,,.89830821390404136,.031610919271944482,.52362012858892293,.68222179761468604,.91417263559366291,,,77.80192643350324,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA48,5,41,.25685592540758406,5.7203694555125013,5.8909160459971694,,,.51742906830626567,-.17054659048466814,.50129603081094165,.67810261915257541,.59039242269395564,,,73.067878838414231,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA57,5,41,.57832596002709202,6.2101041417368998,5.8311923037746825,,,.0041481688461700314,.37891183796221739,.13661873218372131,.6858068271876776,.22863603596102378,,,60.099762646293605,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA58,9,37,.68681543273952761,6.2269083219383745,5.7861413585405703,,,.047263167456983508,.44076696339780419,.51702588301827412,.66630882956308335,.071342707505234249,,,40.019264866618087,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA60,3,43,.48420186099546947,5.5730720089929484,5.8932602124759912,,,.50906299228204532,-.32018820348304278,.69004158181600161,.65986871834414462,.42181422881066255,,,64.894496740101943,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA62,8,38,.32989989459394337,6.0524671630825395,5.8344649436522671,,,.58007546578222158,.21800221943027243,1.0371934369958424,.56192888632770244,.40098003585532627,,,64.894496740101943,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA63,6,40,.83925289443551454,6.33944233104926,5.8023187794287718,,,.23539644768779847,.53712355162048819,.96286295953649381,.58588063528884837,.061747312335227879,,,40.019264866618087,BRCA,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaBRCA64,9,37,.54666911086417169,6.1583648918249283,5.802814084784381,,,.22347952932974183,.35555080704054731,.76638379736729068,.62168772758111845,.14844817304282826,,,45.676360936254859,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,ARID1A_mut,5,42,.24543992951829521,2.3608245442283304,2.844720889232033,,,.66727877946886283,-.4838963450037026,2.2659747517792876,1.9404319108090431,.606437355188296,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,ASH1L_mut,3,44,.23705609703003858,3.2313168610242733,2.7633738519503233,,,.69639937152048059,.46794300907395003,1.7633946005017465,1.9832262143016977,.69304420212744444,,,33.807034250119244,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,BRCA1_mut,4,43,.31709277177243989,3.3645773176866238,2.7400951348404781,,,.55378241462064304,.62448218284614576,1.8234384144371245,1.9794129319849494,.54716540655770152,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,BRCA2_mut,5,42,.24528470941653147,2.3610963877823083,2.8446885269041791,,,.62207551324540933,-.48359213912187071,1.9450981579843514,1.9741164740237807,.60666434447123496,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,CDH1_mut,5,42,.22482982673041896,3.189539123780766,2.746064391666267,,,.67969867701677855,.44347473211449895,2.1562744048533675,1.9536351045209557,.63691335226757007,,,33.521755382503692,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,MACF1_mut,3,44,.050272717362361531,2.7001842750454212,2.7995874373579728,,,.89301261540843502,-.09940316231255153,1.0573585800229546,2.0098440562045865,.93323128847126413,,,38.091072998827116,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,MLL3_mut,3,44,1.093272532074637,.84087057957368094,2.926358825685591,,,.091851054217263875,-2.0854882461119102,1.2981547079016753,1.9312350072392486,.073548501388035717,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,NF1_mut,5,42,.51441454278924836,1.8959481107441782,2.9000633217896703,,,.38812746354149641,-1.0041152110454921,2.2679118437717247,1.9183483640021273,.28266704631241696,,,29.754425927622847,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,PIK3CA_mut,16,31,.40339853701696538,2.2768648081560552,3.0597601012383921,,,.21077530729365052,-.78289529308233696,2.0334055060325014,1.8927204865138194,.19668719025359932,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,POLR2B_mut,3,44,.35201206994898832,2.1440977210561711,2.8375024296754217,,,.73377888819056891,-.69340470861925052,3.0558508779053204,1.9043054057384408,.55819276772361892,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,PTEN_mut,8,39,.49413587602049103,3.5898259911204988,2.6298408241005911,,,.057275682322887614,.95998516701990777,.97685783966811768,2.0721441022442764,.20950774895356561,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,TP53_mut,37,10,.27154298556190332,2.6797258776726878,3.2132542594997595,,,.50077700040016881,-.53352838182707174,1.8936339595096376,2.2268473861370688,.45010234960234918,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA5,6,41,.61538902654090688,3.8321518796182361,2.6412070436872592,,,.066058195631865088,1.1909448359309769,1.1844101656970278,2.0094978876582812,.16603500841474172,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA7,4,43,.82213681290280982,4.2413381562143098,2.658535987070461,,,.024578796499628641,1.5828021691438487,.89166318649016152,1.9785018661616709,.12278241101710648,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA8,3,44,.10588012269065732,2.9891809133339557,2.7798831211110269,,,.90824093640384995,.20929779222292888,2.7567368232203466,1.9328186765969604,.85995879016447818,,,36.593991070828864,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA9,4,43,.12798057595864254,2.5618615522009374,2.8147663688391464,,,.77045261899897244,-.25290481663820907,1.5019726631263683,2.0057018405523754,.80770337421586902,,,35.554751164624335,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA10,3,44,.67596018387103296,4.0271206630710088,2.7091145018107734,,,.087934872227603128,1.3180061612602354,.84910179380144701,1.9862339333678312,.26329162083847424,,,29.254624537608255,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA12,10,37,.082608551012989084,2.9217628983816586,2.7585073266235258,,,.79791115021085768,.16325557175813277,1.6763308408798565,2.044372542845061,.81775927678635951,,,35.554751164624335,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA13,9,38,.57570674580468983,3.6899534487452437,2.5808636586889437,,,.11415661959129071,1.1090897900562999,1.7207181692322744,1.9681473355756265,.12743374835246649,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA14,21,26,.39337387750435071,2.3712766922698525,3.1340611358161592,,,.20486186092166486,-.7627844435463067,2.2878456847839557,1.6064507878247964,.18672581833104021,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA15,22,25,.26279884642142853,2.5192729388294155,3.0343358165855965,,,.38626216505998701,-.51506287775618098,2.3303652364475642,1.5654340482223572,.37344231654012494,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA16,16,31,.45483397539909065,2.2139052759568529,3.0922553436637878,,,.18883406321489382,-.87835006770693491,2.2820058999062822,1.7292201602734323,.14649110937590978,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA17,9,38,.24703762379652849,3.186266093134984,2.7001580323861107,,,.4258106726193478,.48610806074887325,1.4778443134958219,2.058400402871353,.5085653077286475,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA18,15,32,.077693185316618618,2.8977722934641874,2.7442442395913824,,,.78009501743635989,.15352805387280499,1.5170695007441819,2.1515140048477468,.80504166123496779,,,35.554751164624335,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA19,4,43,.009571187611779889,2.7759269804264592,2.7948533057484006,,,.98677308088081972,-.018926325321941384,2.0426653033998727,1.9726846240510272,.98547273589395612,,,39.418909435758252,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA20,3,44,.35638969787261571,3.4503970607142223,2.7484365656078267,,,.31695828079905203,.70196049510639558,.9045260672854436,2.0054628038414335,.55332761921921658,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA22,18,29,.46435012959093297,3.3453058173790788,2.450582598484953,,,.13210262288476288,.89472321889412587,1.9474953227700562,1.9141724666544095,.12874637687023252,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA23,3,44,.14519047311142522,3.0618447306714685,2.7749287699289238,,,.85304942581696186,.28691596074254466,2.3356004910655668,1.9578099519060157,.80886402014268843,,,35.554751164624335,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA24,3,44,.15105254875083074,3.0726744399651231,2.7741903806589026,,,.84787415689609902,.29848405930622057,2.3456193619207357,1.9571397706752063,.8013105417338271,,,35.554751164624335,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA25,6,41,.32343178775290471,2.238687506976865,2.8743969518786794,,,.49024315713822586,-.63570944490181436,1.9934003368347186,1.961999426560185,.46317451243584995,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA26,15,32,2.3722426993691785,.67675611155755011,3.785345574860119,,,.000000026021018174358861,-3.108589463302569,1.2934297883982167,1.3179939461860872,.000000001412940667941194,,,.0000028258813358823886,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA27,10,37,.96464998154538573,1.4006474915903007,3.1696195987292985,,,.032405845394887257,-1.7689721071389979,2.138399905803809,1.7493784940119164,.009571214993435162,,,9.5712149934351629,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA28,4,43,.22865989753862717,3.2060441135149333,2.7548424096471469,,,.74510269016032971,.45120170386778646,2.4867668329112078,1.9313457859486554,.66389416912709287,,,33.657395088271471,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA29,7,40,.58151992488121385,3.7506982678973748,2.6256878048401355,,,.18667760976420547,1.1250104630572393,1.9030436362509928,1.9394132435466223,.16268235687575056,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA30,5,42,.35572330004849101,2.1685669322741985,2.8676087001789536,,,.63227811786274013,-.69904176790475514,2.9753842090664042,1.8370581816476332,.45601274245226642,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA31,15,32,.39736900698999372,2.2675852398730183,3.0396444209622433,,,.29036093255368972,-.772059181089225,2.519196851584578,1.6166930861431537,.21065180527750013,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA32,8,39,.05831283052560822,2.8889011641617088,2.7736202757844453,,,.86307910825453216,.11528088837726358,1.6045018592186224,2.0381357930007149,.881244798521993,,,36.718533271749713,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA33,5,42,.26483747640991384,3.259607564792911,2.7377229105933929,,,.38029536585980905,.52188465419951813,1.0445538665872096,2.0385300476706325,.57838560933956151,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA34,5,42,.25200399475474816,3.2371536606619067,2.7403959944185123,,,.45440859708159109,.49675766624339435,1.2155715665067681,2.0299469633714673,.59687441653159434,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA36,9,38,.62260921432976102,3.7588521934137682,2.5645455349516619,,,.032963182379791622,1.1943066584621063,1.2114519282746963,2.0390848332165543,.09998602647651969,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA38,3,44,.45959161902669665,3.6384924067066158,2.7356118829265275,,,.41269050758336068,.90288052378008832,1.511030662777888,1.983098372006709,.44519910897403714,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA39,6,41,.35375171759655838,2.187415340263565,2.8819001957879431,,,.56601380240979959,-.69448485552437811,2.7025632056219719,1.8501178573394983,.42259314482301324,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA47,7,40,.32732912653883772,2.2462387218555731,2.8889682253974507,,,.40535858256426727,-.64272950354187763,1.7595943883546297,1.9930844978942888,.42852141784063202,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA48,5,42,.72259328598390116,4.038249630070128,2.6450274266318194,,,.012346575578958543,1.3932222034383086,.79562994630047468,2.0046053333737981,.13365897952088929,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA57,5,42,.64111013835794561,3.9036958291731616,2.6610457362624107,,,.12450520430548033,1.2426500929107509,1.4026149030144064,1.9828057922940574,.18212765721323454,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA58,9,38,.2169169460845124,2.4477526318414244,2.8750691153240582,,,.55680414605152195,-.42731648348263374,1.8906248618202814,1.9866902328040497,.56137840329288524,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA60,3,44,.91740225769948425,4.4486315946872592,2.6803751201096659,,,.00000057720416531856891,1.7682564745775933,.10895885326006917,1.9716355421100127,.13118831957806187,,,24.782565326764725,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA62,8,39,.16479984494080488,2.5233708268592001,2.8486008577952164,,,.74332087982802997,-.32523003093601632,2.5884237957410767,1.8379005646387554,.67314790176542938,,,33.657395088271471,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA63,6,41,.33198913373723016,2.2241984592411956,2.8765173003278024,,,.61486659149119383,-.65231884108660676,2.9192018446879766,1.8105608498286632,.45149880724602909,,,32.792667268715405,BRCA,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaBRCA64,9,38,.19447404490643266,2.4832683645335778,2.866657494423285,,,.65889819763020019,-.38338912988970719,2.3617928137650819,1.8763609174226765,.60243827575588371,,,32.792667268715405,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,ARID1A_mut,5,43,.12953068853360516,3.601702112676783,3.8475368209958387,,,.86392692801545545,-.24583470831905574,2.9632805149481753,1.763160447333127,.78520491582214691,,,97.138605537416566,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,ASH1L_mut,3,45,.76849613130362804,2.4775083333124965,3.911557085917055,,,.55586728016874898,-1.4340487526045584,3.5344026785289371,1.7528793436166716,.20390923446921971,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,BRCA1_mut,4,44,.9128135691677548,2.2828708435545844,3.9618434202724249,,,.0057594396655118382,-1.6789725767178405,.69908878572124467,1.8934364071029313,.087152903286654967,,,87.152903286654961,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,BRCA2_mut,6,42,.51411141462630094,2.9800751580926623,3.942193878991644,,,.45252134088673146,-.96211872089898165,2.8443805451839652,1.7154207270087183,.24486405422079768,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,CDH1_mut,5,43,.51526647672100945,4.6875776508736369,3.7212722235310882,,,.38438736619263608,.96630542734254865,2.1642549839163063,1.8454788996372438,.2811671582480918,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,MACF1_mut,3,45,.054260261768829789,3.9185428190099238,3.8154881202038937,,,.92195268435004429,.10305469880603013,1.5690259347614672,1.9129233252208462,.92788990165507146,,,97.138605537416566,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,MLL3_mut,3,45,.034213068493871665,3.7610072338985105,3.8259904925446548,,,.96191211306650115,-.064983258646144293,2.055928298884333,1.8919453898943011,.95449335364529753,,,97.397280984214035,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,NF1_mut,5,43,.3855129139832823,4.4732142193049338,3.7461982039460548,,,.24488408745788465,.72701601535887894,1.1018753040269174,1.9440856111943621,.4187616478174242,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,PIK3CA_mut,16,32,.008810065235736653,3.8330850504494052,3.8163510330942048,,,.97902970541251721,.016734017355200415,2.202509240007128,1.73384703306937,.97716966881320622,,,97.716966881320616,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,POLR2B_mut,3,45,.40199860865779213,3.1095915378943944,3.8694182056115967,,,.77913574147967557,-.75982666771720231,4.0974728043851023,1.7238919823868524,.50357589430073779,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,PTEN_mut,8,40,.53527494491507721,2.9917229452857379,3.9879702575979783,,,.32960021743104351,-.9962473123122404,2.6117149926984524,1.6915898428639204,.1736238425653184,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,TP53_mut,38,10,.15573545350098769,3.8834278545940082,3.5882335391632716,,,.73852777082670995,.2951943154307366,1.6850841176974802,2.5865037120388483,.66330226208729703,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA5,6,42,.45237532380256601,4.5651510781452478,3.7157544618412741,,,.11828995351583056,.84939661630397367,.98790741859554221,1.9586838273045968,.30537692972075597,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA7,4,44,.55179956437032429,2.8726137229267339,3.9082304312385929,,,.22155882352806616,-1.035616708311859,1.3261543283880486,1.9092986638886744,.29620471129733278,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA8,3,45,.25905728436232484,3.3615633998901706,3.8526200814785447,,,.69937414140507437,-.49105668158837412,1.878671891514301,1.8963162242206522,.66599126848181589,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA9,4,44,.37891547714958729,4.477934939992104,3.7622921387781036,,,.44612621804125446,.71564280121400037,1.5868565640935703,1.9079361669142574,.47177910111315047,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA10,3,45,.12861600250726454,3.5930153467880004,3.8371899516853558,,,.82650820321965801,-.24417460489735543,1.6587870137799234,1.9086576039104208,.8301786161073027,,,97.138605537416566,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA12,10,38,.20189290222985107,3.5193976485698237,3.9015425626449156,,,.56930124613057642,-.38214491407509188,1.83036557970921,1.9076902057383576,.57275856807420755,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA13,10,38,.14585645339750336,4.0408560849383903,3.764316658337397,,,.67436658327846244,.27653942660099329,1.7868167685175975,1.9215832135454796,.68342512751517925,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA14,22,26,.26419620105762975,4.091325735701151,3.593977987722297,,,.36421154328926331,.49734774797885395,1.8220861803100028,1.9317772054881217,.36651369605561079,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA15,23,25,.3059962379802178,4.121023597350522,3.5467620450857207,,,.2934039241477891,.57426155226480136,1.7937397860358828,1.9496386837771105,.29509239103999707,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA16,17,31,.39099854133123085,4.2930563126875301,3.5635689209844208,,,.20808221337169872,.72948739170310928,1.9003869056194076,1.8469395644198652,.20158859796029552,,,89.816744035516464,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA17,10,38,.2009205435503422,4.1230134516936348,3.7426962986649648,,,.50472003013768729,.38031715302866997,1.4456652438822157,1.9864886524682446,.57460220386186034,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA18,16,32,.18206457705757476,4.0515949309523371,3.7070960928427388,,,.53172904189327796,.34449883810959836,1.6660294027185061,1.9924126978178389,.55501088636472418,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA19,4,44,.33091309265144481,3.2482575915048342,3.8740809886405843,,,.43007210171012844,-.62582339713575008,1.3149493804445123,1.9249786415248906,.52944730278960361,,,94.859784606439547,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA20,3,45,.11528400779839972,3.616723555759338,3.8356094044205999,,,.78205966653734571,-.21888584866126193,1.1431620237572215,1.9259784658802137,.84754609135044157,,,97.138605537416566,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA22,18,30,.066843527434595318,3.7426191717020325,3.8695149591856146,,,.8185920805047201,-.1268957874835821,1.7593457654305897,1.9753696409649266,.82359453189801757,,,97.138605537416566,BRCA,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaBRCA23,3,45,.94968281409332234,5.468267616804563,3.7121731336842507,,,.0094248511497732074,1.7560944831203122,.59963405888190147,1.8863696646078991,.11808433370072352,,,89.816744035516464,BRCA,GDSC1
